index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
201,2026-09-21T14:00:20.2Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
202,2026-09-21T14:00:20.3Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
203,2026-09-21T14:00:20.4Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
204,2026-09-21T14:00:20.5Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
205,2026-09-21T14:00:20.6Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
206,2026-09-21T14:00:20.7Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
207,2026-09-21T14:00:20.8Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
208,2026-09-21T14:00:20.9Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
209,2026-09-21T14:00:21Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
210,2026-09-21T14:00:21.1Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
211,2026-09-21T14:00:21.2Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
212,2026-09-21T14:00:21.3Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
213,2026-09-21T14:00:21.4Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
214,2026-09-21T14:00:21.5Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
215,2026-09-21T14:00:21.6Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
216,2026-09-21T14:00:21.7Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
217,2026-09-21T14:00:21.8Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
218,2026-09-21T14:00:21.9Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
219,2026-09-21T14:00:22Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
220,2026-09-21T14:00:22.1Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
221,2026-09-21T14:00:22.2Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
222,2026-09-21T14:00:22.3Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
223,2026-09-21T14:00:22.4Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
224,2026-09-21T14:00:22.5Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
225,2026-09-21T14:00:22.6Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
226,2026-09-21T14:00:22.7Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
227,2026-09-21T14:00:22.8Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
228,2026-09-21T14:00:22.9Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
229,2026-09-21T14:00:23Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
230,2026-09-21T14:00:23.1Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
231,2026-09-21T14:00:23.2Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
232,2026-09-21T14:00:23.3Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
233,2026-09-21T14:00:23.4Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
234,2026-09-21T14:00:23.5Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
235,2026-09-21T14:00:23.6Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
236,2026-09-21T14:00:23.7Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
237,2026-09-21T14:00:23.8Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
238,2026-09-21T14:00:23.9Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
239,2026-09-21T14:00:24Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
240,2026-09-21T14:00:24.1Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
241,2026-09-21T14:00:24.2Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
242,2026-09-21T14:00:24.3Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
243,2026-09-21T14:00:24.4Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
244,2026-09-21T14:00:24.5Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
